30231 911626 2122 2 16116626662 6 5646 266 126 61  6 1616 566104  444326632 4342522222222211222222222 32103222222666666666 35122422222114662221212210332156514232344321222 7 8 51126666666620.659323661           144280.345727889           8120 00
245521411626 4112 7 62266666611 1 5666 566 946 41  4 6226 921 62  23211211666185122222222212221222222101121121222666666666 412411222322216622112112 72421515 9124425221212 5 8 4112666666662 3.45062085           267176.194113303           7111 65
23982 711626 4112 4 1616666666410 916666661166 46  4 1616 566115  343211232 4163522111122221122222222 51101221222666666666 332213124222236622212113 22512515 4134232321222 7 5 51126666666620.711697979           233360.694069644           6111 54
23571 811626 136666 1611662666410 5616 566 646 36  36666666666666661112661666144222222122221222222222 81 91112222666666666 522223221131116622122124 42512565 6134424221212 5 4 6112666666662  0.4287844           133350.174654198           5112 70
10852 911626 7231 1 1616666666410 91666666 766 46  46666666666666662321231666174222222222212222212221 21 61111221222222221 322421221233116622112214 7122151416235525221222 3 3 41126666666620.828041236           233310.530964184           1111108
19481 611626 2122 3 16116616663 9 5616 266 126 61  6 1616 166104  544326632 3313222222112221222222222 31 91122221221222222 312321222221126622122212 7432151416112333421222 5 5 6211212222112 2.72124868           122233.426961574           3112 60
16301 811626 3232 2 3226666166511 26666688 966 41  466666666666666611126632 4214322211212222212221122 21 42222221122222222 213212214222226622122121 13551565 4134434322122 8 9 4221122222212 0.44622496           133460.758466966           6111 97
294121211626 4112 7 62266666613 8 46666688 566 41  4 6226 461 41  53211211666145122222122222221222222 61101121221222212222 422313211421216622122113 3122151516233534321222 3 1 21126666666621.020583685           255380.665979553           8112 70
215911211626 4112 7 62266666612 6 5666 266 226 61  6 1616 366104  443126632 4171122122121222121222222 71122112221222212222 222321222339916622122111 8322151514123425221122 6 8 41126666666621.671511278           155220.630696067           2111 87
22002 932926 4112 6 16116626661 5 5616 6661036 56  5 1616 466 51  64412662666142222222122221222222222 51111222222666666666 32232122212111 412221114 632215141623342432122288 2 41112122222120.824173531           233280.414499435           8111 86
230721211626 4112 6 1611662666511 161666 6 966 32  3 6226 161115  43212661666174122222222211223222222101122212222666666666 532221221211116621222123 32512665 2234424321222 3 1 12426666666620.549870008           255460.696342832           6400 00
321811411626 536666 6226666661410 166666 61166 32  36666666666666661111211666185122122222222221222212 91101222122666666666 212211212212416622112113 33321515 4122343321211 5 9 32212112222220.238686445           166480.260345011           8111 97
30001 711626 2122 5 16116626661 1 6616 166 426 66  6 3223 666 11  545426631 5172222222121221222211222 11 72222222666666666 222322221121126612222123 71512665 1233334221222 5 5 42212122222121.807504196           122134.264903615           3112 62
177121011626 136666 16116616662 7 5616 266 126 61  66666666666666661112662666223522222222211222222222 41 61112222666666666 412311222432136622122114 3112151516235525221222 2 1 61126666666620.958636433           244270.655272435           7111 97
11221 811626 2122 3 1611662666410 5616 566 846 36  3 1616 566115  34432661666172221122111221222222222 72121112222666666666 422223212231316622112122 43212565 6132323221122 7 8 32326666666622.848325812           133312.069618509           1111108
22772 911626 4112 5 1611662666410 6616 2661116 51  5 1616 566115  44431231666185122222222211222212222 72121122112666666666 53242122134331 222121121 81121664 9233423221222 3 1 51326666666620.560772402           233470.984779451           7112 90
32742 711626 136666 72266663613 8 5666 6661116 56  566666666666666623326631 9252122222222212222211122 11 41112222666666666 212311124414316621222123 0321256516123524216122 5 2 61126666666620.494632324           222380.619577119           8400 00
117321411626 3132 7 62266666611 5 466666 3 666 48  4 6226 461115  33212661666255322222222212221222222101121112211222222221 532313222331226622112122 23512565 4133424221222 2 2 3112666666662 3.45062085           266112.184044214           1111108
224921211626 536666 62266666611 5 466666 2 766 46  46666666666666661111212666133211212222222221222222 61 81222122666666666 431222223212216622122113 72112515 8132242421222 2 5 11126666666620.950665768           255160.954228448           6400 00
108221111626 736666 1612 22666410 6615 666 316 56  566666666666666611126631 5223422222222121221221122 21 32222222666666666 21441222124333 221121213 34212413 8112424216112 3 2 22312222221120.635919488           244350.210328398           5111 87
267511311626 4112 7 62266666612 6 5666 166 426 61  6 6226 661 11  53211211666165221222222222221222222 41 81112222666666666 421322221132116612222323 5332146416234333321222 6 3 61126666666621.195246653           166250.256483604           5111 75
257711111626 2122 5 16116616663 9 5616 366 126 61  6 7223 461 62  54322662666164222222221221222222222 42 92222222666666666 322322212121126612222123 6231266516234435221222 677 43426666666620.773855345           144340.908974864           4120 00
135711033226 4112 6 16116626663 8 5616 266 126 61  6 7221 561 41  546426631 5253522222222211222211222 11 81211222666666666 243324112111129912221422 32541161 6133423221222 7 5 76626666666621.661373564           144311.110736464           1111108
129921111626 4112 7 16116626661 1 361666 11066 56  5 6226 461 93  61111311666145222222222211221222222 82 91222211222212222 223422223311116622212213 4342151416134525221222 3 5 76612122222121.595602322           255240.987448735           4300 02
337721411626 4112 7 6226666661511 166666 6 966 32  3 6116 166115  43211111666175122222222212221222222 82112212221222222211 31241122242221 212221122 6351266511122343321122 5 1 76626666666620.750422349           266460.911386462           6111 64
205211411626 4112 7 6226666661511 166666 6 966 32  3 6226 461 62  33211111666165122222222212221222222 91121112122666666666 31332121311111 221121112 42121515 9234525221222 5 8 32226666666620.639507578           166430.951146267           3112 70
30332 913626 4112 7 8226666361511 166666 41166 46  4 6116 166115  34312661666155312112222122221133333 12 51111321122222222 322314283151156622122124 0351266516122444288288 288 21112212221121.793339832           233361.748919872           6111 97
287521011626 4112 7 1611662666410 5616 3661046 41  4 3221 566104  34421232666142222222222211222222222 72121122221122222222 322312222221216622122113 52112515 6233443221222 4 3 41126666666620.325994794           244480.356604255           8111 97
12411 811626 4112 5 1611661666511 161666 6 866 32  3 1616 566104  44542662666293522222212121222222222102132222212666666666 613323221452236621112114 7251261516234414221222 577 11126666666620.536012822           133460.911083099           6111 97
264721419626 736666 62266666612 6 5666 2661136 61  66666666666666661111311666144122122111222221222222 61 81222222666666666 332322221111216622122213 23531625 6224434321222 3 5 62126666666621.260326587           267280.817441175           8400 00
264021311626 4112 7 1612 52666410 5615 6661016 41  4 1616 926115  31111311666195122222222211121222212102131111122666666666 612322121223216622212412 72321111 9233325221222 2 1 41126666666620.746379455           266370.689962162           7111 65
253711011626 4112 7 16116626661 5 161666 41166 51  5 7223 561 83  54311322666165122222221221222222222101132222222666666666 522322221411116622122213 7222141414224535221222 5 5 62226666666622.001657807           144181.966593006           8112 62
31821 611626 3132 3 1611662666511 5616 566 836 32  3 1616 566115  332126632 4223522222222211222222222 81111111121122222222 413311212241346622212222 6222146410223435221228 7 7 31226666666621.147715962           122463.161443866           6111 97
282611332126 4112 5 6226666661511 166666 6 866 32  3 6226 461 83  41112668666313122222222213333333333993773333322666666666 478317774811219912221121 52112665162755152882787777 41126666666620.479643579           166460.660089494           6400 00
169421211626 7242 3 16116626662 6 161666 4 966 51  56666666666666661111211666155222222122221221222222 51 61111222666666666 332313221222226622122112 52321514 6234434221222 3 5 41326666666620.434410732           255220.144651848           2112102
25481 923612 536666 1611661666410 5626 266 126 61  666666666666666611126631 5213421212222221222222222 71 92222222666666666 31232322121122 221221312 53241433 9234423321222 6 9 32211222222120.943477547           144350.353602007           5111 97
118921313626 736666 62266666612 7 466666 5 666 54  56666666666666665211211666165222222222212221222222 81111111111222212222 431322223223216622122213 8332151412123334221222 288 51126666666620.580880816           255280.246637979           8111 97
305421411626 136666 6226666661410 366666 61066 41  46666666666666661112661666225322222222212221222222101131212212666666666 413312221345346622122312 41221313 9233423221222 2 2 42126666666621.163050806           266410.928755597           1111108
28641 811626 136666 32266661661 1 5666 666 436 56  566666666666666611126632 3244522222222212222222122 11 32222221121222222 21331122121211 222121123 3311266516224424216122 5 5 2331212222212 3.07526729           133312.234516177           1111108
15151 811626 4112 4 1611661666511 46166688 866 36  3 1616 466104  31111121666243222122222221222222222101131212229666666666 42331221124234662111271277247761777233433221222 688 41126666666620.759025768           13347 1.51041482           7112 94
214711211626 536666 1616666666511 916666661166 31  366666666666666622213232 4231522222222212122222222 41 91112121212222222 22441111143234 222121212 62121414 9235525221222 6 8 41126666666620.333329255           155410.314506645           1111108
29211 411626 136666 16116626662 7 6616 1661116 56  566666666666666611126631 5235522222222212222222222993772221221122222222 34242121212224 222211223 8231266416235525221222 6 6 7662666666662 3.45062085           11117 13.2897009           7111 97
