"UID_ea","ea19_A1","ea19_A2A_rec","ea19_A3_rec","ea19_A3B_rec","ea19_A3C_rec","ea19_A3D","ea19_A3E_rec","ea19_A4","ea19_A5","ea19_A5A","ea19_A5C","ea19_A5C_rec","ea19_B1","ea19_B1A","ea19_B1B","ea19_B5A","ea19_B5C","ea19_B25","ea19_B10A","ea19_B10AA","ea19_B11","ea19_B18C","ea19_B18_rec","ea19_B2_rec","ea19_B4_rec","ea19_B5_rec","ea19_B5B_rec","ea19_B6A_rec","ea19_B6B_rec","ea19_B7B_rec","ea19_B8_rec","ea19_B9_rec","ea19_PCS18","ea19_PCS6","ea19_B1CJT","ea19_B1ACJT","ea19_B1BCJT","ea19_B10ACJT","ea19_B2CJT_rec","ea19_B4CJT_rec","ea19_B11CJT","ea19_B18CJT_rec","ea19_B18CCJT","ea19_PCS6CJT","ea19_TYPMEN5","ea19_C1_rec","ea19_C1JEU","ea19_C8","ea19_C8A_rec","ea19_C8B_rec","ea19_D1_rec","ea19_D1A","ea19_D2","ea19_D3","ea19_D4_rec","ea19_D5_rec","ea19_D6","ea19_D7_1","ea19_D7_2","ea19_D7_3","ea19_D7_4","ea19_D7_5","ea19_D7_6","ea19_D7_7","ea19_D7_8","ea19_D7_9","ea19_D7_10","ea19_E1A","ea19_E1B","ea19_E1C","ea19_E1D","ea19_E1E","ea19_E1F","ea19_E1G","ea19_E1H","ea19_E1I","ea19_E1J","ea19_E2AUC","ea19_E2AUC_SOURCE","ea19_E2A_rec","ea19_E3A","ea19_E3B","ea19_E3C","ea19_E3D","ea19_E3E","ea19_E4","ea19_E5A","ea19_E5B_1","ea19_E5B_2","ea19_E5B_3","ea19_E5B_4","ea19_E5B_5","ea19_E5B_6","ea19_E5B_7","ea19_E5B_8","ea19_E5B_9","ea19_E5","ea19_F1_rec","ea19_F3","ea19_F4","ea19_F5","ea19_F6_rec","ea19_F7","ea19_F8","ea19_G1","ea19_G2","ea19_G3A","ea19_G3B","ea19_G3C","ea19_G4","ea19_G5A_rec","ea19_G6_1","ea19_G6_2","ea19_G6_3","ea19_G6_4","ea19_G5","ea19_H2","ea19_H4","ea19_I1","ea19_I8","ea19_J1","ea19_K3","ea19_H1_rec","ea19_H1A","ea19_H3","ea19_H4A_rec","ea19_H5","ea19_I9A","ea19_J2","ea19_J3","ea19_J7A","ea19_J7B","ea19_J7C","ea19_J7D","ea19_J7E","ea19_J11","ea19_J9","ea19_J10","ea19_J12","ea19_J13_rec","ea19_K1_rec","ea19_K2_rec","ea19_K4","ea19_K5A","ea19_K5B","ea19_K6","ea19_K6A_1","ea19_K6A_2","ea19_K6A_3","ea19_K6A_4","ea19_K6A_5","ea19_K6A_6","ea19_K6A_7","ea19_K6B","ea19_PANEL","POIDS_INIT","PDSPLT_INIT","cal_SEXE","cal_AGE1","cal_AGE2","cal_DIPL","cal_ZEAT","POIDS_ea19","PDSPLT_ea19","insee_NUTS1","insee_CATAEU2010","insee_TAU2014","insee_TUU2014"
1839,1,8,1,1,6,2,6,3,1,3,2,3,1,6,1,1,66,2,6,6,6,2,7,5,6,2,6,2,66,11,1,6,46,4,6,2,2,6,1,6,1,10,4,4,1,1,1,2,6,6,3,2,4,2,2,1,3,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,6,1,7,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,3,2,2,3,1,3,2,2,2,2,2,1,2,5,66,2,2,1,1,2,1,1,2,5,2,1,2,1,6,1,3,16,1,3,3,3,3,4,3,2,1,2,1,2,5,9,5,2,2,2,6,6,6,6,6,6,6,6,2,0.83455944,1.79769313486232e+308,1,3,3,2,8,0.47560885,1.79769313486232e+308,8,112,9,3
2846,2,8,1,1,6,2,6,1,2,3,2,3,1,6,1,1,66,2,6,6,6,2,6,1,6,1,6,66,5,11,6,6,56,5,66,6,6,6,66,6,6,66,6,666,2,3,2,2,6,6,3,1,5,2,4,3,5,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,3,1,9,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,1,3,3,1,1,4,66,2,2,1,2,2,1,1,4,2,3,5,1,2,5,1,4,16,1,2,3,3,3,3,3,2,1,1,2,8,4,77,7,6,6,2,6,6,6,6,6,6,6,6,2,1.23023086,1.79769313486232e+308,2,3,3,2,7,0.913926954,1.79769313486232e+308,7,111,7,5
2106,2,7,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,2,6,6,6,4,10,5,6,1,6,3,66,11,4,6,46,4,1,6,1,6,5,6,6,10,4,2,5,5,3,2,6,6,2,6,66,1,6,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,8,1,13,1,2,1,1,1,2,2,6,6,6,6,6,6,6,6,6,3,1,3,4,2,1,2,1,2,2,3,2,2,1,66,2,2,2,1,2,2,2,3,7,2,5,2,1,5,6,5,9,1,2,4,5,2,5,1,2,1,2,1,2,6,8,4,1,1,2,6,6,6,6,6,6,6,6,2,1.079167265,1.79769313486232e+308,2,2,2,3,5,0.628651107,1.79769313486232e+308,5,111,7,5
3301,2,9,1,1,6,2,6,1,3,6,6,66,77,6,7,6,66,6,6,6,6,3,8,66,6,6,6,66,66,66,6,6,666,666,66,6,6,6,66,6,6,66,6,666,4,3,1,2,6,6,5,6,66,1,8,5,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,99,3,77,3,2,1,3,3,2,2,6,6,6,6,6,6,6,6,6,2,3,2,2,2,1,2,2,2,3,2,1,1,4,66,1,2,2,2,2,1,1,1,7,3,2,2,1,5,1,4,12,1,2,4,3,3,3,3,2,1,1,1,8,4,5,6,1,1,1,2,1,2,2,2,2,2,1,2,1.467313287,1.79769313486232e+308,2,3,3,4,6,2.200991116,1.79769313486232e+308,6,111,9,7
999,1,12,1,1,6,2,6,4,1,1,2,5,6,2,2,6,66,6,6,6,1,2,6,5,6,6,6,4,66,7,4,6,46,4,1,6,1,6,5,6,6,11,5,4,4,3,2,2,6,6,2,6,66,1,5,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,9,1,13,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,4,1,2,3,1,2,1,1,2,2,2,2,2,2,66,2,1,1,1,2,1,1,2,2,2,2,1,2,6,1,5,4,2,3,4,4,2,4,2,2,1,2,2,2,7,8,3,2,2,2,6,6,6,6,6,6,6,6,2,0.755049694,1.79769313486232e+308,1,5,5,2,6,0.458351344,1.79769313486232e+308,6,111,9,7
1830,1,8,1,1,6,2,6,3,1,3,2,6,1,6,1,1,66,1,6,6,6,5,11,5,6,1,6,5,66,2,4,6,36,3,1,6,1,6,6,6,6,11,5,5,4,5,4,1,3,4,2,6,66,1,7,5,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,10,1,13,1,1,1,1,1,2,2,6,6,6,6,6,6,6,6,6,6,3,2,3,1,3,2,2,2,2,3,2,1,2,66,2,2,1,2,2,1,1,2,7,1,3,2,1,5,1,5,11,2,3,4,5,2,4,2,2,1,2,2,2,6,7,2,2,4,2,6,6,6,6,6,6,6,6,2,0.920290112,1.79769313486232e+308,1,3,3,4,1,1.028521825,1.79769313486232e+308,1,111,10,8
1008,2,9,1,1,6,2,6,3,1,3,2,5,1,6,1,1,66,1,6,6,6,4,10,2,6,1,6,66,5,5,6,6,41,4,1,6,1,6,2,6,6,7,2,6,4,3,2,1,1,2,1,6,66,1,6,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,6,1,11,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,3,2,3,4,2,2,2,1,2,3,3,2,2,2,66,2,2,1,2,2,3,2,3,3,3,3,2,1,4,6,4,6,1,3,3,4,2,4,2,2,1,2,1,2,3,9,5,1,1,2,6,6,6,6,6,6,6,6,2,0.51250849,1.79769313486232e+308,2,3,3,4,6,0.768770135,1.79769313486232e+308,6,112,9,0
1363,2,14,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,1,1,2,6,6,6,66,88,11,6,6,51,5,6,2,2,6,88,6,1,1,1,6,3,2,1,1,3,1,1,6,66,1,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,1,9,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,1,3,3,2,3,2,3,2,2,1,3,1,1,1,1,66,2,1,1,2,2,2,1,1,5,3,1,2,1,5,1,4,11,1,2,3,3,2,3,3,2,1,2,1,2,1,1,6,1,1,2,6,6,6,6,6,6,6,6,2,3.45062085,1.79769313486232e+308,2,6,6,1,1,2.184044214,1.79769313486232e+308,1,111,10,8
3404,1,14,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,5,11,5,6,6,6,7,66,6,4,6,36,3,6,2,2,6,5,6,1,11,5,3,3,2,1,2,6,6,1,6,66,2,5,5,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,10,1,13,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,5,3,2,3,2,3,2,1,3,4,2,5,3,2,66,2,1,2,2,2,1,1,1,7,3,1,1,2,5,1,5,10,1,2,4,4,2,3,3,2,1,2,2,2,7,9,5,1,1,2,6,6,6,6,6,6,6,6,2,0.61317276,1.79769313486232e+308,1,6,6,4,8,0.668812462,1.79769313486232e+308,8,111,9,7
2188,2,11,1,1,6,2,6,7,1,4,2,3,1,6,1,1,66,1,6,6,6,3,8,5,6,1,6,1,66,1,3,6,61,6,6,2,2,6,5,6,1,5,1,5,5,2,1,2,6,6,3,1,5,2,3,5,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,6,1,10,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,2,3,1,5,2,2,2,6,2,1,2,2,66,2,2,2,1,2,1,2,3,8,1,2,1,2,6,6,5,9,2,3,3,5,3,4,3,2,1,2,2,2,5,3,5,2,1,1,2,2,2,2,2,2,1,1,2,0.618389176,1.79769313486232e+308,2,4,4,3,5,0.204530302,1.79769313486232e+308,5,211,4,4
2932,2,14,1,1,6,2,6,4,1,1,2,7,7,2,2,6,66,6,3,6,1,1,5,4,6,6,6,66,3,5,6,6,46,4,6,2,2,6,1,6,1,8,3,3,3,2,1,1,1,2,1,6,66,1,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,2,10,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,2,3,2,3,2,1,1,2,2,1,1,1,66,2,2,1,2,2,2,1,3,0,3,2,2,1,5,1,4,16,1,3,4,4,2,3,2,2,1,2,1,2,2,2,6,1,1,2,6,6,6,6,6,6,6,6,2,2.359721341,1.79769313486232e+308,2,6,6,1,4,2.624056956,1.79769313486232e+308,4,111,8,7
2768,2,10,1,1,6,2,6,4,1,3,2,2,1,6,1,1,66,2,6,6,6,2,7,5,6,1,6,3,66,6,4,6,54,5,1,6,1,6,2,6,6,7,2,5,4,3,1,1,3,2,5,6,66,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,10,1,1,2,2,1,2,2,6,6,6,6,6,6,6,6,6,3,2,2,3,2,2,2,2,2,2,1,1,1,1,66,2,2,1,2,2,1,2,3,6,3,4,1,2,5,6,5,16,2,3,3,4,2,3,2,2,1,1,2,2,4,3,3,1,1,2,6,6,6,6,6,6,6,6,2,0.640489899,1.79769313486232e+308,2,4,4,2,6,0.373958447,1.79769313486232e+308,6,111,6,4
3128,2,14,1,1,6,2,6,4,1,1,2,7,77,6,7,6,66,6,6,6,6,2,6,66,6,6,6,66,66,66,6,6,666,666,6,2,2,6,9,1,1,5,1,999,3,2,1,2,6,6,1,6,66,1,5,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,4,2,8,1,1,1,2,1,2,1,9,9,9,9,9,9,9,9,9,4,2,1,3,2,3,2,2,2,2,1,2,2,1,66,1,2,2,2,2,2,1,4,8,2,1,2,1,2,1,7,16,2,3,3,4,3,4,2,2,1,2,1,2,77,77,6,1,1,2,6,6,6,6,6,6,6,6,2,1.817567965,1.79769313486232e+308,2,6,7,2,2,0.924516341,1.79769313486232e+308,2,221,1,2
2339,2,7,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,1,6,6,6,4,10,5,6,1,6,4,66,7,1,6,46,4,1,6,1,6,5,6,6,10,4,5,4,4,3,1,2,3,2,6,66,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,99,3,77,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,3,2,1,3,2,1,2,2,1,2,2,2,2,1,66,2,2,2,1,2,1,2,3,5,1,5,1,2,6,6,5,8,2,3,4,4,3,3,3,2,1,2,7,2,4,4,7,6,6,2,6,6,6,6,6,6,6,6,2,1.081214084,1.79769313486232e+308,2,3,3,3,6,1.054433055,1.79769313486232e+308,6,111,6,5
1933,1,7,1,1,6,2,6,77,7,6,6,66,77,6,7,6,66,6,6,6,6,1,1,66,6,6,6,66,66,66,6,6,666,666,66,6,6,6,66,6,6,66,6,666,1,1,1,1,1,1,1,6,66,1,4,4,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,99,3,77,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,1,2,2,2,3,2,2,4,3,2,2,2,1,66,2,2,1,2,2,1,1,1,10,4,2,1,2,5,1,5,14,1,2,3,3,3,3,3,2,2,1,2,2,5,4,1,1,1,2,6,6,6,6,6,6,6,6,2,2.016085899,1.79769313486232e+308,1,6,7,1,8,2.776250943,1.79769313486232e+308,2,120,0,2
1224,1,5,1,9,6,2,6,1,3,6,6,66,1,6,1,2,4,2,6,6,6,2,6,5,6,2,1,1,66,11,2,6,61,6,66,6,6,6,66,6,6,66,6,666,4,3,1,2,6,6,5,6,66,1,4,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,9,1,1,3,3,3,2,2,6,6,6,6,6,6,6,6,6,4,3,8,3,2,3,2,2,1,1,1,1,1,1,66,1,2,2,2,2,1,2,4,3,1,2,1,2,5,6,5,16,2,3,4,3,2,5,2,2,1,2,2,2,4,4,7,6,6,2,6,6,6,6,6,6,6,6,2,2.395806839,1.79769313486232e+308,1,1,1,2,5,1.550491243,1.79769313486232e+308,5,111,8,6
1211,1,14,1,1,6,2,6,7,3,6,6,66,6,1,1,1,66,2,6,6,6,3,9,5,6,2,6,5,66,11,2,6,36,3,66,6,6,6,66,6,6,66,6,666,1,1,1,1,3,1,1,6,66,1,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,99,3,77,1,1,1,2,1,1,2,6,6,6,6,6,6,6,6,6,3,1,2,4,1,1,1,1,1,3,1,1,1,1,66,2,2,1,2,2,4,2,1,7,1,1,5,1,1,6,3,16,1,3,4,4,2,4,2,2,1,2,1,2,5,9,5,1,1,2,6,6,6,6,6,6,6,6,2,0.717634333,1.79769313486232e+308,1,6,6,3,5,0.236670776,1.79769313486232e+308,5,111,5,4
2623,1,12,1,1,6,2,6,5,3,6,6,66,1,6,1,1,66,2,6,6,6,4,10,5,6,1,6,3,66,4,4,6,46,4,66,6,6,6,66,6,6,66,6,666,1,1,1,1,2,1,1,6,66,1,5,5,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,10,1,13,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,4,2,2,3,1,2,2,1,1,2,1,1,2,2,66,2,2,2,1,2,3,1,2,8,2,1,2,1,3,1,2,11,2,3,4,4,2,4,2,2,1,2,2,2,5,2,6,1,1,2,6,6,6,6,6,6,6,6,2,0.37304876,1.79769313486232e+308,1,5,5,3,5,0.128284236,1.79769313486232e+308,5,112,9,2
1576,1,13,3,2,9,2,6,2,1,2,2,7,6,2,2,6,66,6,6,6,1,4,10,5,6,6,6,6,66,7,2,6,61,6,6,2,2,6,5,6,1,9,3,5,3,2,1,2,6,6,1,6,66,1,6,4,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,1,9,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,2,2,1,4,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,4,2,2,1,2,6,6,5,8,1,3,5,4,2,4,2,2,1,2,1,2,7,8,5,1,1,2,6,6,6,6,6,6,6,6,2,0.298928073,1.79769313486232e+308,1,5,5,4,6,0.428960352,1.79769313486232e+308,6,400,0,0
2477,2,5,1,1,6,2,6,1,2,3,2,2,1,6,1,1,66,2,6,6,6,2,6,1,6,2,6,66,5,3,6,6,66,6,66,6,6,6,66,6,6,66,6,666,5,4,4,2,6,6,3,1,5,2,2,2,4,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,6,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,4,2,3,2,1,2,2,1,2,2,1,1,2,66,1,2,2,2,2,1,2,4,5,1,1,1,2,6,6,5,16,2,3,3,4,2,5,1,1,6,2,2,2,2,5,4,1,2,2,6,6,6,6,6,6,6,6,2,0.928555886,1.79769313486232e+308,1,2,2,2,5,0.398820052,1.79769313486232e+308,5,111,8,6
1600,2,10,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,1,6,6,6,4,10,1,6,1,6,66,6,9,6,6,41,4,1,6,1,6,5,6,6,9,3,4,1,1,1,1,2,1,1,6,66,1,4,5,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,10,1,12,1,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,5,2,2,3,2,1,1,1,1,4,2,3,2,1,66,2,1,1,2,2,3,1,3,4,2,2,2,1,4,1,1,6,1,3,2,2,3,2,3,2,1,2,1,2,4,5,7,6,6,2,6,6,6,6,6,6,6,6,2,0.723183129,1.79769313486232e+308,2,4,4,3,7,0.759723586,1.79769313486232e+308,7,111,6,4
1053,2,12,1,1,6,2,6,5,3,6,6,66,1,6,1,1,66,1,6,6,6,5,11,2,6,1,6,66,6,11,6,6,32,3,66,6,6,6,66,6,6,66,6,666,1,1,1,1,1,1,1,6,66,2,3,5,5,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,7,1,9,1,3,2,2,3,2,2,6,6,6,6,6,6,6,6,6,4,2,3,2,8,2,2,2,2,4,4,2,2,4,66,2,2,1,1,2,1,1,2,4,3,5,2,1,5,1,4,16,1,3,3,4,3,3,3,2,1,2,1,2,5,4,5,1,1,1,2,1,2,2,2,2,2,1,2,0.654168921,1.79769313486232e+308,2,5,5,4,1,0.544701949,1.79769313486232e+308,1,111,10,8
3285,1,11,1,1,6,2,6,1,3,6,6,66,1,6,1,1,66,2,6,6,6,3,8,4,6,1,6,66,5,6,6,6,46,4,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,1,6,66,1,6,3,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,8,1,9,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,1,1,3,1,1,2,1,66,2,2,1,2,2,1,1,1,3,3,5,2,1,6,1,5,4,2,2,3,5,2,3,3,2,1,2,2,2,5,8,3,8,2,1,2,2,2,2,2,2,1,1,2,0.391248659,1.79769313486232e+308,1,4,4,3,2,0.247274021,1.79769313486232e+308,2,120,0,0
2371,1,13,1,9,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,1,4,4,6,6,6,66,2,7,6,6,61,6,6,2,2,6,9,1,1,4,1,2,3,2,1,2,6,6,1,6,66,1,5,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,2,9,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,4,1,2,2,4,2,2,2,1,1,1,1,1,66,1,2,2,2,2,2,1,2,6,2,4,2,1,6,1,4,16,2,3,4,4,3,3,3,1,6,2,2,2,3,5,4,1,1,2,6,6,6,6,6,6,6,6,2,1.090667072,1.79769313486232e+308,1,5,5,2,5,0.244039731,1.79769313486232e+308,5,120,0,0
1653,1,10,3,2,1,2,6,4,1,1,2,7,77,6,7,6,66,6,6,6,6,5,11,66,6,6,6,66,66,66,6,6,666,666,1,6,1,6,5,6,6,11,5,5,3,2,1,1,2,1,3,2,4,2,2,5,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,9,1,12,1,2,2,2,2,1,2,6,6,6,6,6,6,6,6,6,3,3,1,2,1,3,2,2,1,3,1,2,2,3,8,2,2,2,1,1,3,1,2,9,2,5,2,1,2,1,3,14,1,3,4,4,2,4,3,2,2,1,2,2,7,8,5,1,2,2,6,6,6,6,6,6,6,6,2,0.987115421,1.79769313486232e+308,1,4,4,4,1,1.015078881,1.79769313486232e+308,1,111,10,8
2901,2,10,1,1,6,2,6,3,1,3,2,7,1,6,1,1,66,2,6,6,6,4,10,5,6,4,6,6,66,6,3,6,54,5,1,6,1,6,5,6,6,6,2,6,4,3,2,2,6,6,1,6,66,1,5,5,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,1,10,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,1,2,2,2,2,2,3,1,1,2,66,1,2,2,2,2,1,2,3,9,2,4,1,2,6,6,5,16,2,3,4,5,2,5,2,2,1,2,2,2,4,4,6,1,1,2,6,6,6,6,6,6,6,6,2,1.223034687,1.79769313486232e+308,2,4,4,3,2,0.682145519,1.79769313486232e+308,2,111,6,4
2025,1,10,1,9,6,2,6,4,1,1,2,7,1,6,1,1,66,1,6,6,6,2,6,4,6,1,6,66,2,2,6,6,66,6,77,6,7,6,66,6,6,7,2,666,3,2,1,2,6,6,3,1,4,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,9,9,9,9,9,9,9,9,9,2,5,1,2,2,5,2,2,1,1,1,1,1,1,66,1,2,2,2,2,2,2,4,2,3,2,1,2,6,6,5,16,2,3,3,3,3,3,3,2,8,2,2,2,7,7,6,1,2,2,6,6,6,6,6,6,6,6,2,0.997983296,1.79769313486232e+308,1,4,4,2,2,0.410402073,1.79769313486232e+308,2,211,2,3
2877,1,13,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,3,8,5,6,6,6,3,66,7,4,6,46,4,6,2,2,6,5,6,1,8,3,4,3,2,1,1,3,1,1,6,66,1,7,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,99,3,77,3,3,3,3,3,2,1,2,2,2,2,1,2,2,2,1,3,3,2,3,2,3,2,2,2,2,1,2,2,2,66,2,2,1,1,2,2,1,3,5,3,2,2,1,5,1,4,16,1,3,3,3,2,4,2,2,1,2,1,2,7,88,7,6,6,2,6,6,6,6,6,6,6,6,2,1.344496088,1.79769313486232e+308,1,2,2,3,1,1.58317316,1.79769313486232e+308,5,111,8,6
2924,2,7,1,1,6,2,6,4,1,1,2,5,1,6,1,2,5,2,6,6,6,5,11,3,6,2,1,66,4,5,6,6,51,5,1,6,1,6,5,6,6,10,4,4,4,4,3,1,2,3,2,6,66,1,6,3,5,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,8,1,12,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,3,2,2,3,2,4,2,1,2,2,2,2,2,2,66,2,2,1,2,2,3,1,2,6,2,3,2,1,4,1,3,13,2,3,5,5,2,5,2,2,1,1,2,2,6,4,6,1,1,2,6,6,6,6,6,6,6,6,2,0.737008636,1.79769313486232e+308,2,2,2,4,7,2.097457472,1.79769313486232e+308,7,111,6,5
2831,2,10,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,1,6,6,6,2,6,5,6,1,6,2,66,11,1,6,20,2,1,6,1,6,9,2,6,6,2,2,4,4,1,2,6,6,1,6,66,1,8,4,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,5,2,11,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,3,2,2,3,2,3,2,1,1,2,2,2,2,2,66,2,1,2,2,2,2,1,3,6,3,4,2,1,4,1,4,16,2,3,2,2,5,2,4,2,1,2,2,2,3,5,6,1,1,2,6,6,6,6,6,6,6,6,2,1.10352991,1.79769313486232e+308,2,4,4,2,4,0.744302484,1.79769313486232e+308,4,112,6,0
2412,1,9,1,1,6,2,6,5,3,6,6,66,1,6,1,1,66,2,6,6,6,5,11,1,6,1,6,66,6,9,6,6,32,3,66,6,6,6,66,6,6,66,6,666,2,4,4,2,6,6,2,6,66,1,6,5,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,9,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,1,2,2,2,2,1,1,4,3,5,2,1,66,2,2,1,2,2,1,1,1,3,1,2,1,2,5,1,5,8,2,3,4,4,2,4,3,2,1,2,2,2,6,5,3,1,1,2,6,6,6,6,6,6,6,6,2,0.274267818,1.79769313486232e+308,1,3,3,4,3,0.503819636,1.79769313486232e+308,3,112,7,0
2772,2,10,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,2,6,6,6,1,1,1,6,2,6,66,2,10,6,6,51,5,1,6,1,6,5,6,6,1,1,6,3,2,1,2,6,6,3,1,4,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,7,1,11,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,5,1,2,3,2,3,2,2,2,1,2,1,1,3,66,2,1,1,2,2,2,1,3,5,2,5,2,1,5,1,5,16,2,3,4,4,2,5,2,2,1,2,2,2,3,3,5,1,1,2,6,6,6,6,6,6,6,6,2,0.713026038,1.79769313486232e+308,2,4,4,2,4,0.480917687,1.79769313486232e+308,7,221,1,2
2725,2,13,1,9,6,2,6,7,3,6,6,66,6,2,2,6,66,6,6,6,1,4,10,1,6,6,6,66,6,9,6,6,32,3,66,6,6,6,66,6,6,66,6,666,1,1,1,1,2,1,3,2,3,2,4,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,10,1,11,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,1,3,4,1,3,1,1,2,3,5,4,3,3,2,2,1,1,2,1,1,1,1,5,2,1,2,1,5,1,5,9,2,2,4,5,2,5,2,2,1,2,2,2,2,2,4,1,1,2,6,6,6,6,6,6,6,6,2,0.367541761,1.79769313486232e+308,2,5,5,4,4,0.537680228,1.79769313486232e+308,4,111,8,6
2022,1,14,2,1,6,2,6,5,1,3,2,4,6,2,2,6,66,6,6,6,1,3,9,5,6,6,6,5,66,7,4,6,36,3,6,2,2,6,1,6,1,6,2,4,3,2,1,1,2,1,1,6,66,1,5,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,8,1,11,1,1,1,1,2,1,2,6,6,6,6,6,6,6,6,6,4,4,2,3,2,3,2,2,1,2,3,1,2,1,66,2,2,1,2,2,1,1,1,6,2,3,2,1,5,1,5,9,2,3,4,5,3,5,3,2,1,1,1,2,7,9,1,3,4,1,2,1,2,2,2,2,2,1,2,0.972215488,1.79769313486232e+308,1,6,6,3,8,0.689439112,1.79769313486232e+308,8,120,0,2
